id,fold,sample,veh_value,exposure,veh_age,agecat,max_power,driving_history_score,e_bill,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,gender_f,gender_m,time_of_week_driven_weekday,time_of_week_driven_weekend,area_a,area_b,area_c,area_d,area_e,area_f,marital_status_m,marital_status_s,engine_type_dissel,engine_type_electric,engine_type_hybrid,engine_type_petrol,time_driven_12am6am,time_driven_12pm6pm,time_driven_6am12pm,time_driven_6pm12am,veh_color_black,veh_color_blue,veh_color_brown,veh_color_gray,veh_color_green,veh_color_red,veh_color_silver,veh_color_white,veh_color_yellow,veh_body_bus,veh_body_convt,veh_body_coupe,veh_body_hdtop,veh_body_mcara,veh_body_mibus,veh_body_panvn,veh_body_rdstr,veh_body_sedan,veh_body_stnwg,veh_body_suv,veh_body_truck,veh_body_ute
1,2,1|bld,5.800000000000001,0.362190934,2,1,161,73.0,0,6,646.516468959908,0.0,1,1,2023.198184,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11387,3,1|bld,6.7700000000000005,0.425320213,4,2,393,85.0,0,6,658.5995136753932,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11388,2,1|bld,6.71,0.276525483,4,3,191,65.0,0,12,654.0522708106927,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11389,4,2|val,6.32,0.790381806,4,5,242,55.0,1,12,663.5956466964085,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11390,3,1|bld,7.09,0.227091874,4,6,80,104.0,1,12,643.9702561792359,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11391,4,2|val,6.6000000000000005,0.114331965,4,6,157,83.0,1,12,642.992360893354,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11392,3,1|bld,7.180000000000001,0.999370568,4,5,174,81.0,0,12,635.2686137110605,1.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11393,3,1|bld,7.21,0.4074739385,4,5,183,55.0,0,6,643.842097302233,0.0,0,0,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11394,3,1|bld,6.6000000000000005,0.39081727,3,4,107,64.0,0,12,640.58773462664,0.0,0,0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11395,3,1|bld,6.28,0.528857312,2,2,86,78.0,1,12,643.3274383972667,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11396,1,1|bld,5.84,0.580339018,2,2,137,73.0,0,12,660.0024361550228,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11397,2,1|bld,7.32,0.884653809,4,2,238,55.0,1,12,652.8724995493632,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11398,4,2|val,5.5,0.596030707,2,5,143,89.0,0,12,643.7681229740624,0.0,0,0,0.0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11399,2,1|bld,5.210000000000001,0.670430429,3,1,184,93.0,1,12,643.879638907756,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11400,3,1|bld,5.62,0.315519576,1,4,103,83.0,1,12,648.4270833870959,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11401,4,2|val,6.180000000000001,0.388761021,3,1,130,76.0,1,12,646.4401053157032,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11402,4,2|val,6.800000000000001,0.622095482,4,6,183,63.0,1,12,659.8997139770266,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11403,1,1|bld,4.890000000000001,0.427924569,1,2,138,60.0,1,6,646.0782186756774,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11404,2,1|bld,5.71,0.384215665,1,5,103,82.0,1,12,644.4680221295386,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11405,4,2|val,4.6,0.142955794,1,1,141,79.0,1,12,658.1430451302668,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11406,1,1|bld,5.5600000000000005,0.928980982,1,1,168,84.0,0,12,647.1996016320825,1.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11407,1,1|bld,5.43,0.674626914,3,2,260,74.0,0,12,653.8163500382307,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11408,4,2|val,6.26,0.425017352,4,4,239,69.0,0,12,641.1001967413318,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11409,2,1|bld,6.25,0.756950053,3,2,108,64.0,0,12,653.453130512667,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11410,4,2|val,6.98,0.10517897,4,3,191,79.0,1,12,649.431829967305,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11411,4,2|val,6.98,0.4744282,4,3,104,59.0,0,12,661.4313636899432,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11412,4,2|val,6.49,0.674824804,3,5,98,62.0,0,12,645.7053536674035,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11413,3,1|bld,4.18,0.555946793,3,2,158,79.0,1,12,658.7235058921434,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11414,4,2|val,4.94,0.636261274,1,2,112,61.0,1,12,643.4497610432577,0.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11415,2,1|bld,6.890000000000001,0.131343994,4,4,119,63.0,1,12,667.0317076520341,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11416,4,2|val,5.66,0.40486569,2,5,200,91.0,0,12,641.7682950212848,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11417,3,1|bld,6.16,0.999373634,2,3,96,64.0,1,12,645.5682812022025,1.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11418,1,1|bld,3.38,0.0750864585,3,3,156,68.0,1,6,652.0510535467845,0.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11419,3,1|bld,4.630000000000001,0.2542317035,3,5,368,63.0,0,6,645.6698550456729,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11420,4,2|val,5.99,0.739342489,4,2,143,72.0,0,12,639.9657541126098,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11421,2,1|bld,4.6,0.463006687,1,3,196,90.0,1,12,643.3355131861048,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11422,2,1|bld,5.78,0.586429857,2,3,138,82.0,0,12,646.5038262817968,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11423,2,1|bld,6.03,0.794447135,1,4,90,79.0,1,12,646.8922813874325,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11424,2,1|bld,6.430000000000001,0.0686384715,3,4,128,120.0,1,6,647.4159125099332,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11425,1,1|bld,6.03,0.1924698755,4,5,194,78.0,1,6,656.177456548324,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11426,3,1|bld,6.59,0.505590954,3,6,139,76.0,1,12,653.2697685724777,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11427,4,2|val,5.8100000000000005,0.0667394935,1,6,196,55.0,1,6,655.239760348845,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
11428,3,1|bld,5.01,0.874480867,1,4,114,56.0,1,12,649.0839468905896,1.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
